Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
85,85,0.580087418,-3.998537518,1.155942535,0.155827475
85,90,0.600012711,-3.909612963,1.279081349,0.162195027
85,95,0.611616264,-3.910559815,1.531344799,0.175747377
85,100,0.652076598,-3.505892504,1.951415668,0.199192548
85,101,0.637986179,-3.640937448,1.859544389,0.19413357
85,102,0.64645257,-3.682520591,1.981712015,0.199354242
85,103,0.646681959,-3.694197414,2.064216133,0.20331191
85,104,0.658124556,-3.815270146,1.920510427,0.20212339
85,105,0.66033328,-3.727116806,1.909866817,0.202105466
85,106,0.66278967,-3.650010584,1.957165652,0.204160579
85,107,0.666329293,-3.624387547,1.998303256,0.20621607
85,108,0.677720556,-3.625243352,2.141900618,0.215886618
85,109,0.710012732,-4.110651765,2.541209437,0.253238243
85,110,0.713415055,-4.082266871,2.608696429,0.25640919
85,111,0.717199564,-4.070354482,2.648001834,0.258860053
85,112,0.729489487,-3.989101754,2.792193643,0.267819518
85,113,0.732256269,-3.898052043,2.833937217,0.270410223
85,114,0.727073515,-3.945283584,2.809475995,0.269117002
85,115,0.718392859,-4.038435917,2.71254825,0.264391468
85,116,0.716591954,-4.131006192,2.68231494,0.263479361
85,117,0.719425975,-4.0696863,2.723532336,0.265704054
85,118,0.717922919,-4.071093476,2.699627466,0.264333846
85,119,0.709533238,-4.203082506,2.60994693,0.259495948
85,120,0.709017305,-4.18960286,2.604295731,0.259542705
85,121,0.709135342,-4.195276928,2.602361638,0.25939957
85,122,0.707980809,-4.191960892,2.585200836,0.258383264
85,123,0.707527886,-4.194817499,2.581819204,0.258287671
85,124,0.72451062,-4.056188639,2.753001533,0.268041994
85,125,0.728856174,-3.996716235,2.823228633,0.272063213
85,126,0.729884349,-3.988891784,2.841462695,0.273046883
85,127,0.726351477,-4.039304657,2.815579866,0.271661487
85,128,0.722100567,-4.047560116,2.797031205,0.270611985
85,129,0.720663959,-4.031000742,2.797112684,0.270319404
85,130,0.720913715,-4.004752584,2.800882256,0.270223314
85,131,0.722667364,-3.986792936,2.812158952,0.270952174
85,132,0.725255457,-4.046864415,2.786907034,0.27046508
85,133,0.72843496,-3.969920916,2.850643555,0.273960459
85,134,0.728146764,-3.94680802,2.849257892,0.273752186
85,135,0.735191123,-3.818244788,2.963982988,0.280375674
85,136,0.735327766,-3.820374925,2.968940839,0.280619324
85,137,0.744528302,-3.695976042,3.047347465,0.284604105
85,138,0.740857069,-3.648579581,3.019133088,0.281660707
85,139,0.742786247,-3.654686768,3.051317983,0.283748514
85,140,0.741311502,-3.68260943,3.040808602,0.283205133
85,141,0.726256552,-3.864890182,2.946666609,0.280144784
85,142,0.735502325,-3.722988982,3.03458527,0.285576429
85,143,0.734363114,-3.728610899,3.021560311,0.284943258
85,144,0.733705021,-3.733765801,3.016832541,0.284636345
85,145,0.733810182,-3.73418677,3.023379795,0.285103491
85,146,0.736714191,-3.708529267,3.037757612,0.285807205
85,147,0.737582256,-3.695558489,3.036675168,0.285921439
85,148,0.740045901,-3.624262326,3.059259176,0.287300199
85,149,0.741979628,-3.598567137,3.082675023,0.288465695
85,150,0.743249282,-3.580593229,3.098273036,0.289309285
85,151,0.741930564,-3.607845947,3.076617836,0.288090612
85,152,0.739631376,-3.629565044,3.054065133,0.286937227
85,153,0.746061332,-3.521463558,3.118713592,0.29062778
85,154,0.740467696,-3.499884708,3.074511361,0.287371516
85,155,0.737955778,-3.501106097,3.055460307,0.285925419
85,156,0.740536465,-3.454975169,3.088487536,0.287404356
85,157,0.737641781,-3.471391834,3.040372704,0.284842138
85,158,0.735901877,-3.496446012,3.020926576,0.283769154
85,159,0.738558859,-3.456308372,3.045332653,0.285064105
85,160,0.735093032,-3.500995146,3.007893153,0.282580185
85,161,0.737593922,-3.477446454,3.031308379,0.283720853
85,162,0.739182578,-3.454604226,3.036202527,0.283961844
85,163,0.736902833,-3.483119518,3.030516941,0.284533492
85,164,0.737555793,-3.508926949,3.032414482,0.284499642
85,165,0.737846812,-3.496505274,3.028013832,0.284233137
85,166,0.738581853,-3.483260784,3.036889455,0.284726379
85,167,0.740036349,-3.453046678,3.045534194,0.285137044
85,168,0.740792042,-3.434442272,3.062832877,0.285926995
85,169,0.735541839,-3.52654969,3.027900034,0.283686939
85,170,0.726761698,-3.618007254,2.948090848,0.27951257
85,171,0.729989308,-3.546709983,2.952473202,0.280308475
85,172,0.724053148,-3.529535005,2.930956974,0.27768333
85,173,0.728276579,-3.46636627,2.98508788,0.280143065
85,174,0.72691954,-3.473166338,2.972876166,0.27944399
85,175,0.723976113,-3.468844731,2.960751453,0.2782174
85,176,0.717990749,-3.463800789,2.917428247,0.274359366
85,177,0.71173768,-3.524194236,2.857766764,0.270837042
85,178,0.712230735,-3.491960499,2.858888026,0.270511977
85,179,0.712537372,-3.473680543,2.841500018,0.269000062
85,180,0.71298755,-3.443328312,2.808510849,0.266304354
85,181,0.715400163,-3.406095189,2.80895127,0.265703125
85,182,0.719292457,-3.263598026,2.862699652,0.267206078
85,183,0.728673481,-3.126078593,2.953810939,0.271855356
85,184,0.728763964,-3.11621553,2.952311234,0.271733087
85,185,0.73099733,-3.06229018,2.973484955,0.272505086
85,186,0.730780161,-3.054774354,2.958774663,0.27173048
85,187,0.729782508,-3.075686262,2.944816017,0.271052175
85,188,0.721937922,-3.061028739,2.859238545,0.26449216
85,189,0.720691818,-3.016829026,2.842928167,0.263120902
85,190,0.721711316,-2.970891967,2.853512792,0.26317069
85,191,0.713915274,-2.938339066,2.73826482,0.256039642
85,192,0.711057613,-2.903700373,2.692791108,0.252387441
85,193,0.70685774,-2.908455591,2.673040427,0.250941526
85,194,0.708897662,-2.831905325,2.698671104,0.251185859
85,195,0.700971618,-2.786378421,2.673858189,0.24837905
85,196,0.697666902,-2.760078548,2.613652221,0.244444793
85,197,0.691878783,-2.729332049,2.580364915,0.240672876
85,198,0.694897205,-2.60961863,2.667387154,0.243086107
85,199,0.696346246,-2.551245978,2.681086772,0.243049277
86,70,0.564544889,-4.077971549,0.940885491,0.138394099
86,75,0.595189021,-3.920339302,1.188234531,0.156322554
86,80,0.580166314,-4.315821542,0.960768832,0.148899086
86,85,0.590798203,-4.079884573,1.106892345,0.15879766
86,90,0.620884905,-3.542379541,1.495715115,0.175758786
86,95,0.606309494,-3.775715394,1.48411941,0.17568062
86,100,0.591717498,-3.968636122,1.441217668,0.171394398
86,101,0.594400396,-3.975126462,1.451680069,0.172810452
86,102,0.595882561,-3.983858373,1.48753843,0.174654035
86,103,0.595508267,-4.023259788,1.477762561,0.174764547
86,104,0.593508009,-4.022618456,1.507693153,0.176531698
86,105,0.5891641,-3.950577329,1.533847904,0.175673325
86,106,0.589563932,-3.956586367,1.53534889,0.175245373
86,107,0.586974437,-3.989735927,1.516898019,0.174253579
86,108,0.583046627,-4.0398224,1.463964623,0.171086771
86,109,0.581765888,-4.029449371,1.45516934,0.170720647
86,110,0.580683304,-4.096018915,1.352972389,0.166848676
86,111,0.584553891,-4.106327586,1.376064168,0.170079582
86,112,0.595800987,-4.018010771,1.457083243,0.174596604
86,113,0.6084624,-4.089011506,1.526883089,0.182306149
86,114,0.64985613,-4.171519573,1.978740865,0.214445397
86,115,0.65100687,-4.232602218,1.988002367,0.215821719
86,116,0.647979589,-4.36303736,1.93353681,0.21465284
86,117,0.653843983,-4.329189212,1.97483058,0.217823262
86,118,0.653591765,-4.350143346,2.000940485,0.219492735
86,119,0.653933537,-4.418102429,2.064179916,0.22366581
86,120,0.649475124,-4.544287086,2.063686407,0.2240282
86,121,0.675208702,-4.433867269,2.301925873,0.238994445
86,122,0.683037611,-4.432248696,2.409865247,0.244694639
86,123,0.681146605,-4.47403789,2.421321354,0.244964888
86,124,0.68405781,-4.382583521,2.499455659,0.249327419
86,125,0.688885795,-4.408742682,2.508252547,0.250175928
86,126,0.692945942,-4.377075118,2.587928766,0.255179896
86,127,0.712356186,-4.21349627,2.827881583,0.268671277
86,128,0.720847547,-4.150108083,2.94391122,0.275517652
86,129,0.737451189,-3.944048951,3.146564948,0.28741064
86,130,0.738794765,-3.908941822,3.163796678,0.288133542
86,131,0.740831659,-3.875033912,3.182238783,0.289223543
86,132,0.741435571,-3.871806777,3.182365815,0.289289659
86,133,0.736577486,-3.99402293,3.165351266,0.288993326
86,134,0.737256807,-3.997207455,3.17474502,0.289510384
86,135,0.737420614,-3.974014397,3.135220226,0.287505768
86,136,0.736181154,-3.975727151,3.13147499,0.287053672
86,137,0.747106917,-3.813651011,3.196057124,0.291453353
86,138,0.757836166,-3.665734403,3.305542686,0.29618825
86,139,0.760057142,-3.629987503,3.333453828,0.297604125
86,140,0.759173138,-3.632512761,3.328480073,0.297172159
86,141,0.76011746,-3.611503485,3.333579086,0.297534652
86,142,0.760312748,-3.605401307,3.340414302,0.297879278
86,143,0.759939702,-3.577126799,3.321495132,0.296511869
86,144,0.754690445,-3.585473981,3.284602167,0.294466464
86,145,0.752567725,-3.599839109,3.25603625,0.293178625
86,146,0.754883259,-3.570769293,3.275837177,0.294137823
86,147,0.754379832,-3.581446277,3.271318671,0.293770103
86,148,0.754046287,-3.571973513,3.252773486,0.292756164
86,149,0.75252987,-3.578387757,3.236275955,0.291985198
86,150,0.749747322,-3.580742714,3.208853232,0.290651586
86,151,0.749278532,-3.533479382,3.213326237,0.290403996
86,152,0.752320897,-3.36616999,3.291394474,0.293742376
86,153,0.760286346,-3.258080932,3.379382579,0.29859503
86,154,0.76242139,-3.210602581,3.402929503,0.299680379
86,155,0.765157228,-3.190567736,3.402675601,0.299840779
86,156,0.762441601,-3.165143005,3.409307193,0.299911131
86,157,0.762464123,-3.129056191,3.404575525,0.299612367
86,158,0.761923799,-3.156472884,3.381265762,0.298460678
86,159,0.762739799,-3.076453296,3.424878403,0.30000526
86,160,0.762676416,-3.058226558,3.401574398,0.299159126
86,161,0.76052192,-3.076204476,3.37765053,0.297716722
86,162,0.760524072,-3.057957928,3.378766438,0.297725461
86,163,0.754988897,-3.095716907,3.318873771,0.294129151
86,164,0.751551452,-3.139984578,3.279019511,0.291547321
86,165,0.750727296,-3.062795725,3.302348218,0.292050469
86,166,0.747888265,-3.085293567,3.295233678,0.292346541
86,167,0.752280477,-3.032957528,3.323952594,0.292836922
86,168,0.755236872,-2.957815474,3.348617414,0.293898892
86,169,0.75373867,-2.939594393,3.295427348,0.290840537
86,170,0.751835675,-2.913753742,3.27301885,0.28915163
86,171,0.749610279,-2.888826233,3.237605796,0.286471551
86,172,0.744876997,-2.88307079,3.183131848,0.283107178
86,173,0.741048754,-2.867644934,3.172590567,0.281515609
86,174,0.740257874,-2.878922396,3.171170304,0.28127999
86,175,0.739662266,-2.864990336,3.169871087,0.28055166
86,176,0.737415347,-2.857045023,3.111956486,0.277069765
86,177,0.738026057,-2.807314293,3.114635428,0.27696326
86,178,0.737047807,-2.823568162,3.098613507,0.27602727
86,179,0.732539486,-2.842520558,3.034646002,0.27222697
86,180,0.725363883,-2.884578954,2.957396237,0.267501584
86,181,0.725937818,-2.82790723,2.97271067,0.267263948
86,182,0.721590498,-2.826433562,2.932647022,0.264695255
86,183,0.709639683,-2.770751933,2.834721523,0.25604216
86,184,0.706788531,-2.798469199,2.796595294,0.253653863
86,185,0.698378028,-2.862723128,2.685748958,0.247109902
86,186,0.693222396,-2.899560846,2.62847491,0.243046572
86,187,0.67823458,-3.011112758,2.510504407,0.234664688
86,188,0.68087351,-2.955420945,2.548350312,0.237046806
86,189,0.680506393,-2.978070096,2.543382879,0.236695978
86,190,0.680082323,-2.97111275,2.530607746,0.235908562
86,191,0.673007603,-2.986843293,2.401900952,0.227476393
86,192,0.672874467,-3.026694183,2.436382383,0.229268384
86,193,0.670569048,-3.055805668,2.400890602,0.227452739
86,194,0.665103613,-3.067846349,2.329118143,0.222931378
86,195,0.650088938,-2.964457252,2.174518519,0.211501628
86,196,0.645303614,-2.95970443,2.117520048,0.207478872
86,197,0.642255685,-2.944866805,2.108157208,0.206376984
86,198,0.6393807,-2.994927174,2.087313632,0.205255531
86,199,0.637507382,-2.925795514,2.049752866,0.202077845
87,70,0.555358498,-4.946261209,0.928805441,0.140911036
87,75,0.583236983,-4.805117058,1.061504532,0.156721986
87,80,0.582058762,-4.74554108,1.2174462,0.164803967
87,85,0.579555577,-4.451559903,1.328774349,0.170969179
87,90,0.617511658,-4.213869683,1.774091823,0.195318387
87,95,0.635328015,-4.073714079,2.019243682,0.208325418
87,100,0.648260871,-4.004240824,1.979227054,0.206982179
87,101,0.655392665,-4.013809485,2.025678732,0.210053787
87,102,0.65276345,-4.218887766,1.950372291,0.206741805
87,103,0.701524397,-4.064109899,2.387855484,0.236895343
87,104,0.682291183,-4.696820345,2.299912216,0.239568096
87,105,0.682739504,-4.714582679,2.316909329,0.240777919
87,106,0.68360288,-4.690076119,2.328987517,0.241824962
87,107,0.68778035,-4.624616104,2.373450842,0.24453073
87,108,0.694099645,-4.574539363,2.405233524,0.246468165
87,109,0.685198335,-4.670892201,2.319490982,0.242606102
87,110,0.688296842,-4.640781117,2.355982653,0.244436455
87,111,0.686409592,-4.796289458,2.410756259,0.246253484
130,0.05,0.381290448,-3.594336485,-3.198248901,-0.090680779
87,112,0.681200599,-4.885705956,2.362576312,0.243323894
87,113,0.680291452,-4.893804364,2.335236719,0.242321011
130,0.05,0.381290448,-3.594336485,-3.198248901,-0.090680779
87,114,0.678137189,-4.924136333,2.317533121,0.241660098
87,115,0.677726905,-4.93146703,2.317400735,0.24158722
87,116,0.680788893,-4.92204728,2.384470826,0.245620407
115,0.1,0.381244414,-3.552985827,-3.180228784,-0.087544719
87,117,0.683701889,-4.896503354,2.413062945,0.247349642
87,118,0.68360508,-4.901899838,2.415163259,0.247519982
115,0.1,0.381244414,-3.552985827,-3.180228784,-0.087544719
87,119,0.67490121,-5.028606451,2.332299774,0.243128544
87,120,0.682732487,-4.899918922,2.397120883,0.246909925
105,0.005,0.381152307,-3.141859928,-2.618807332,-0.067567522
87,121,0.685572971,-4.881287858,2.408482709,0.247652944
87,122,0.681583867,-4.935564679,2.358204881,0.245069564
105,0.005,0.381152307,-3.141859928,-2.618807332,-0.067567522
87,123,0.67756111,-4.964954951,2.313480911,0.242652239
87,124,0.685904353,-4.838617478,2.395496022,0.24700628
74,0.3,0.381115913,-3.713124776,-3.012393105,-0.07742813
87,125,0.687265443,-4.773874864,2.420803113,0.248408577
87,126,0.683556581,-4.809323933,2.392975829,0.246706576
165,0.001,0.381057198,-3.740246342,-3.4444882,-0.099746966
87,127,0.688596463,-4.71714672,2.448295891,0.249387237
87,128,0.691847274,-4.636404636,2.49527154,0.251641777
190,0.005,0.380927055,-4.099562918,-3.905136322,-0.118677976
87,129,0.697160615,-4.584184889,2.557176773,0.255171658
87,130,0.697374321,-4.634559541,2.568387857,0.256747071
79,0.003,0.380803973,-2.757824492,-1.966593027,-0.041982048
87,131,0.700097977,-4.577863661,2.600341456,0.258599276
87,132,0.700718101,-4.549217053,2.600684106,0.258646859
110,0.01,0.380657653,-3.197857057,-2.727305274,-0.071537854
87,133,0.704600077,-4.517886318,2.636065737,0.260445606
87,134,0.710830353,-4.415175161,2.689159682,0.263829071
110,0.01,0.380657653,-3.197857057,-2.727305274,-0.071537854
87,135,0.711898257,-4.382357978,2.685332689,0.264140799
87,136,0.713570056,-4.30156521,2.712972283,0.266226304
165,0.005,0.380571304,-3.784675201,-3.514395522,-0.102591618
87,137,0.716203944,-4.287333041,2.743944431,0.267840122
87,138,0.719936335,-4.219225627,2.790189976,0.270129389
87,139,0.716386501,-4.134277766,2.763986546,0.267637806
77,0.1,0.380564058,-2.943250063,-2.342431933,-0.056184057
87,140,0.718493293,-4.062748723,2.784449156,0.268475882
87,141,0.71860782,-4.040361365,2.798072401,0.268805619
105,0.1,0.380441189,-3.442164379,-2.982528513,-0.079485652
87,142,0.717395499,-4.032879609,2.780869665,0.267762512
87,143,0.718037085,-4.02838952,2.802748692,0.268709146
105,0.1,0.380441189,-3.442164379,-2.982528513,-0.079485652
87,144,0.721502174,-3.977346319,2.835964473,0.270295871
87,145,0.723114673,-3.942040658,2.855436724,0.27123894
90,0.1,0.380258381,-3.130603516,-2.638111956,-0.068018354
87,146,0.723709605,-3.927118827,2.871250081,0.272552329
87,147,0.727418125,-3.867801176,2.909448434,0.274713933
105,0.001,0.380257037,-3.151998849,-2.63481113,-0.068218097
87,148,0.734932295,-3.742938367,2.983065157,0.278906765
87,149,0.736953011,-3.717535344,3.029764195,0.281856674
87,150,0.735949163,-3.729005092,3.008470085,0.280639649
105,0.001,0.380257037,-3.151998849,-2.63481113,-0.068218097
87,151,0.737301659,-3.729841411,3.020020038,0.281365195
87,152,0.735427911,-3.731460515,3.000539658,0.280394957
75,0.07,0.380239222,-2.830837187,-1.995654639,-0.041993385
87,153,0.735725832,-3.74151627,3.003016599,0.280595051
87,154,0.737243028,-3.690549525,3.049818429,0.282496826
70,2,0.463788703,-10.42257794,-4.013488209,-0.10653139
87,155,0.7393088,-3.655293363,3.0832048,0.283701624
87,156,0.737880444,-3.653377826,3.058126422,0.282146626
70,3,0.42883433,-11.12320635,-3.194623799,-0.076196604
87,157,0.736649841,-3.613879257,3.061667937,0.281648814
87,158,0.73086911,-3.652098145,3.007861714,0.279131082
70,4,0.392563558,-10.98709506,-2.790405244,-0.063189552
87,159,0.728635523,-3.579479617,3.023846424,0.278840295
87,160,0.725109113,-3.628954505,2.981344759,0.27661875
70,5,0.384947398,-10.61212368,-2.806688207,-0.064509302
87,161,0.713008122,-3.693954758,2.908829072,0.271866005
70,6,0.369864801,-10.53472727,-2.841393542,-0.066124465
87,162,0.710144541,-3.742902437,2.881689564,0.270362526
87,163,0.710647277,-3.734726982,2.877147823,0.269990854
70,7,0.36814803,-10.32263955,-2.857982384,-0.066635073
87,164,0.708903129,-3.719206945,2.842517236,0.268177913
70,8,0.366283487,-10.11447152,-2.907284057,-0.067984991
87,165,0.715909536,-3.614573572,2.904933651,0.271202124
70,9,0.378217303,-9.732071401,-2.916964024,-0.067810549
87,166,0.716634395,-3.592190475,2.908699456,0.271317487
87,167,0.713444617,-3.449119155,2.851664069,0.266542958
70,10,0.380228325,-9.91494653,-2.748690841,-0.056655631
87,168,0.718392672,-3.367633894,2.901004193,0.268997642
87,169,0.719779532,-3.335607165,2.915876209,0.269783441
165,0.01,0.38021925,-3.772162158,-3.486776832,-0.101727942
87,170,0.719136367,-3.304342634,2.931405855,0.270345642
87,171,0.716991486,-3.339448683,2.906913092,0.269001412
80,0.2,0.380153986,-3.380712369,-2.868228834,-0.075530301
87,172,0.714621174,-3.333614799,2.88134693,0.267516681
87,173,0.718611525,-3.266082982,2.939409733,0.270437016
72,0.3,0.380153201,-3.4683473,-2.796268764,-0.069764389
87,174,0.720156066,-3.253355091,2.94848443,0.271218729
87,175,0.725644458,-3.172479688,2.998465896,0.274121868
87,176,0.717716121,-3.167304551,2.91961617,0.26863672
110,0.1,0.380081406,-3.59042362,-3.228540661,-0.09033155
87,177,0.7215322,-3.086966274,2.964273612,0.270876316
87,178,0.719664383,-3.104318298,2.924415199,0.268778886
110,0.1,0.380081406,-3.59042362,-3.228540661,-0.09033155
87,179,0.722898649,-3.017367488,2.935372609,0.269330852
87,180,0.723575284,-2.971274931,2.961079348,0.270622842
79,0.001,0.380023618,-2.756084195,-1.96235539,-0.042010323
87,181,0.722251935,-2.945473012,2.924140951,0.268278743
87,182,0.716348594,-2.979789284,2.870740916,0.264765474
87,183,0.710697202,-2.910470333,2.838727679,0.261182284
74,0.2,0.380003922,-3.459177368,-2.752593575,-0.06927159
87,184,0.710487018,-2.855338176,2.832137811,0.260008463
87,185,0.712288994,-2.796512529,2.837825495,0.259345902
71,0.1,0.380003535,-2.813158965,-2.107943235,-0.047564424
87,186,0.713361868,-2.752304964,2.866302424,0.260146349
87,187,0.705189811,-2.77375435,2.768828142,0.254117024
60,0.1,0.379845481,-2.688653191,-1.800501955,-0.035486896
87,188,0.691702206,-2.785646806,2.65295675,0.246509202
87,189,0.687586027,-2.758535037,2.60744264,0.24319935
77,0.09,0.379614817,-2.923539668,-2.355948579,-0.056399986
87,190,0.685338245,-2.621456975,2.640224644,0.242079984
87,191,0.671359653,-2.678643266,2.472778376,0.231851243
87,192,0.653608605,-2.586482368,2.376664663,0.222005156
79,0.005,0.379597559,-2.797552376,-1.99114065,-0.04298996
87,193,0.650875114,-2.608113028,2.365318174,0.221051371
87,194,0.653604785,-2.555337621,2.42424529,0.222518496
165,0.05,0.37954121,-3.892743187,-3.593261167,-0.105600151
87,195,0.651030512,-2.544213774,2.419434857,0.221760688
87,196,0.651656553,-2.508541872,2.440019551,0.222469669
115,0.01,0.379539075,-3.140977948,-2.726097401,-0.072667863
87,197,0.648828997,-2.579035365,2.408888026,0.221135789
87,198,0.642749938,-2.581383035,2.324917795,0.216284972
115,0.01,0.379539075,-3.140977948,-2.726097401,-0.072667863
87,199,0.638039679,-2.445803171,2.323258309,0.212666896
88,70,0.544974404,-3.918927843,0.609837324,0.111604452
115,0.05,0.379463551,-3.23433286,-2.815715999,-0.074847096
88,75,0.56711856,-4.03857856,1.048765651,0.142979655
88,80,0.581078907,-4.007299904,1.23779312,0.155609023
115,0.05,0.379463551,-3.23433286,-2.815715999,-0.074847096
88,85,0.574431222,-4.025550353,1.190127709,0.154468214
88,90,0.562755417,-3.911792583,1.132387158,0.151146471
88,95,0.595867268,-3.889778006,1.526023087,0.177018523
205,0.1,0.379366397,-5.513083168,-4.572493249,-0.14344425
88,100,0.634129077,-3.466651341,1.866241015,0.195188532
88,101,0.63829919,-3.465173462,1.991081359,0.201329924
78,0.3,0.379106326,-3.764036168,-3.250049059,-0.087210962
88,102,0.644542075,-3.437977353,2.086818095,0.206407661
88,103,0.648379558,-3.332283055,2.135816754,0.210141436
155,0.1,0.379082072,-4.420292494,-3.81156471,-0.112152606
88,104,0.64866696,-3.365917301,2.130808802,0.210163492
88,105,0.645034561,-3.470786749,2.055692561,0.206540417
78,0.003,0.379061153,-2.782762808,-2.036359799,-0.044910566
88,106,0.640740501,-3.72542433,2.029614918,0.205355135
88,107,0.640985644,-3.7074672,1.975293163,0.204627355
71,2,0.477250744,-10.29115054,-3.941827126,-0.102422808
88,108,0.641344704,-3.645818382,1.990052559,0.204980466
71,3,0.426931759,-10.88838988,-3.163150498,-0.075293291
88,109,0.639019758,-3.648408866,1.97215958,0.204275566
88,110,0.638816279,-3.645347274,1.979359275,0.204775025
71,4,0.389504363,-10.89608879,-2.856492843,-0.065521674
88,111,0.640394883,-3.646979997,1.99917983,0.205933807
88,112,0.659742159,-3.881236294,2.129034153,0.219016741
71,5,0.382116069,-11.02919067,-2.804335063,-0.064641343
88,113,0.663112301,-3.898205569,2.161196882,0.222295193
71,6,0.357243218,-11.0853276,-2.861062151,-0.068327909
88,114,0.66112954,-3.972905358,2.147394167,0.223030597
88,115,0.660803581,-4.09597893,2.152090075,0.223652432
71,7,0.364443278,-11.31452902,-2.908672087,-0.070465634
88,116,0.668759222,-4.097810404,2.228874731,0.229726073
71,8,0.354803763,-10.78697234,-2.737271987,-0.062268413
88,117,0.664190733,-4.218845268,2.201536593,0.228778427
88,118,0.669836785,-4.187005248,2.260445843,0.233642613
71,9,0.357230417,-10.47149241,-2.670071185,-0.059235236
88,119,0.668056474,-4.258473831,2.277556425,0.236428596
71,10,0.358916555,-10.34056917,-2.540808177,-0.05273374
88,120,0.67670199,-4.240276634,2.352409661,0.241553453
88,121,0.687235086,-4.167383873,2.472560881,0.248455522
190,0.05,0.378998384,-4.220839748,-4.006384015,-0.121834213
88,122,0.693849448,-4.090632998,2.540531641,0.25235918
88,123,0.706127012,-3.867349234,2.661708633,0.259499398
88,124,0.707391994,-3.809034527,2.677247911,0.260078339
105,0.01,0.378973993,-3.181066583,-2.683390474,-0.06977932
88,125,0.711370476,-3.737739644,2.744808365,0.264019567
88,126,0.694190958,-4.008813173,2.517556505,0.252392126
105,0.01,0.378973993,-3.181066583,-2.683390474,-0.06977932
88,127,0.688607195,-4.03585378,2.49870038,0.250957962
88,128,0.690904321,-3.992712032,2.523899917,0.252767615
79,0.007,0.378936032,-2.786225465,-1.989074044,-0.04284252
88,129,0.689742282,-3.964307528,2.547430353,0.253404214
88,130,0.687979438,-3.972181823,2.52431828,0.252176474
88,131,0.68657209,-3.985661305,2.515683725,0.251539513
105,0.05,0.378793877,-3.206373215,-2.791179733,-0.073511097
88,132,0.691710877,-3.904078211,2.587455468,0.25523778
88,133,0.692144201,-3.919644136,2.593525397,0.255675501
105,0.05,0.378793877,-3.206373215,-2.791179733,-0.073511097
88,134,0.693984906,-3.885605693,2.616485549,0.256880723
88,135,0.693006933,-3.896361059,2.607466237,0.256247686
88,136,0.692662246,-3.912413562,2.598097367,0.255844622
75,0.1,0.378783615,-2.913574264,-2.109206396,-0.045157391
88,137,0.696128901,-3.865472491,2.632803091,0.257879103
88,138,0.695142194,-3.867578354,2.616704355,0.256825908
75,0.1,0.378783615,-2.913574264,-2.109206396,-0.045157391
88,139,0.696032313,-3.871299508,2.615598195,0.256696605
88,140,0.696828615,-3.861271366,2.629350141,0.257427084
77,0.3,0.378662422,-3.479563795,-2.96694399,-0.076802074
88,141,0.692599464,-3.907658258,2.59035677,0.255433161
88,142,0.691571723,-3.946361345,2.586667726,0.255403185
88,143,0.696268618,-3.887194825,2.641801575,0.258815089
160,0.05,0.378458462,-3.901826717,-3.536881164,-0.104164982
88,144,0.696116238,-3.910630367,2.642580006,0.258672062
88,145,0.700890971,-3.791292185,2.673770776,0.259865887
205,0.05,0.378399433,-4.473294526,-4.211919891,-0.130033896
88,146,0.704796702,-3.714710065,2.734929088,0.263108128
88,147,0.701813414,-3.71332763,2.70825231,0.261304575
77,0.2,0.378382259,-3.282750816,-2.799662367,-0.072485417
88,148,0.702281974,-3.673856951,2.763476735,0.263400758
88,149,0.698084354,-3.72981359,2.698399951,0.259962724
79,0.3,0.378357374,-3.816342489,-3.312276996,-0.089603141
88,150,0.684795726,-3.712335194,2.592313387,0.252194903
88,151,0.686410223,-3.67152519,2.610497528,0.252778517
200,0.1,0.378352237,-5.391859937,-4.551409886,-0.143762531
88,152,0.682898416,-3.630498153,2.612105931,0.251996212
88,153,0.682379313,-3.653056349,2.604629298,0.25169641
78,0.001,0.378322726,-2.792060625,-2.044097121,-0.045189013
88,154,0.682532509,-3.630727766,2.600045257,0.251212658
88,155,0.678725386,-3.663739205,2.531714284,0.247497092
205,0.005,0.378181517,-4.369300538,-4.068062336,-0.124634615
88,156,0.6743079,-3.629895792,2.489051846,0.245140231
88,157,0.666355679,-3.671699865,2.448566058,0.241154323
88,158,0.664560298,-3.660537652,2.409507266,0.238950261
175,0.1,0.378118172,-4.663094752,-4.070914862,-0.123382862
88,159,0.664865027,-3.593659581,2.407252383,0.238498804
88,160,0.654312029,-3.648201725,2.315757192,0.233217966
85,0.001,0.378085205,-2.864524756,-2.260620024,-0.054340359
88,161,0.642119293,-3.597478811,2.209254375,0.225252348
88,162,0.643290451,-3.575496382,2.22363986,0.225821093
78,0.007,0.37807559,-2.773521571,-2.054030963,-0.045838133
88,163,0.649883718,-3.481673902,2.30486012,0.230530314
88,164,0.652648951,-3.45598638,2.331950062,0.232000563
74,0.09,0.377912964,-2.940894371,-2.243008904,-0.051851264
88,165,0.650276497,-3.496566038,2.294506845,0.23024283
72,2,0.449504344,-10.180069,-3.963377725,-0.107814356
88,166,0.65623985,-3.424085098,2.370053671,0.235012361
88,167,0.659373019,-3.384534125,2.367929542,0.235695457
72,3,0.421329262,-10.60380417,-3.228217379,-0.077276568
88,168,0.66160135,-3.376140112,2.379057047,0.236850988
88,169,0.664332187,-3.324335264,2.403555011,0.238286596
